"","species","season","cell","cell_lat","n","anova_p","manova_p","q5","q5_low","q5_high","bl_q5","bl_q5_low","bl_q5_high","q50","q95","q95_low","q95_high","bl_q95","bl_q95_low","bl_q95_high","onset_ci_ol","offset_ci_ol","is_sig_any","midday_dist","genus"
"599","Pogonomyrmex badius",2,528,33.4782608695652,19,0.59299467147733,0.00219475985686347,7.80381011890739,7.38395728289503,11.6095858459787,4.4933346226073,3.72360010828682,5.23341282603936,12.9415919258342,18.0012062587434,15.4662476765015,18.7840151330028,21.2240994612912,21.0493724726544,22.7155185421515,FALSE,FALSE,TRUE,2.05840807416577,"Pogonomyrmex"
"600","Pogonomyrmex badius",3,528,33.4782608695652,20,0.984997399133945,0.000483415839614447,7.74819891561401,5.05400509229742,8.43046089036149,5.74767692126237,4.63639013401083,6.1047112779807,14.2558622525066,20.4464594546467,17.610061368434,22.3721216753121,20.7534140582915,19.0321862155172,22.3482476144891,TRUE,TRUE,TRUE,0.744137747493392,"Pogonomyrmex"
"601","Prenolepis imparis",2,531,41.5652173913043,38,0.000107899713510761,1.44369075488792e-12,9.0675410734464,8.60006994874176,11.1015419509129,6.95432356583251,6.09448715402228,8.09381942318812,15.6867388206554,21.8959420220795,20.51575143347,23.670497508106,19.8341506358587,18.3685605328477,20.4537420805958,FALSE,FALSE,TRUE,0.686738820655382,"Prenolepis"
"602","Prenolepis imparis",4,531,41.5652173913043,15,0.00094827134132586,2.55302155313501e-10,10.8830514032044,9.46972740049002,14.8670814275543,7.90876305581024,7.23571502687052,8.84487920698152,15.9236519305341,20.4809755399355,18.6643401400252,21.0919097501584,18.7377316746996,17.4097897907087,19.3826631202931,FALSE,TRUE,TRUE,0.923651930534149,"Prenolepis"
"603","Camponotus chromaiodes",2,531,41.5652173913043,10,0.150073941807584,0.304592054101943,3.66525113406042,2.37665843237475,11.0208199987691,7.85430319339993,7.01313929953092,9.0633478302947,12.2682880910975,22.0812925632866,16.1849573304588,28.4481251958183,20.5141684744699,20.0948097618562,21.8163851502405,TRUE,TRUE,FALSE,2.7317119089025,"Camponotus"
"604","Camponotus pennsylvanicus",2,531,41.5652173913043,107,0.00117771087252122,2.79359748002834e-16,8.19738973712937,7.16569559873248,9.54887334787302,8.12983925332277,7.44024422759229,8.3727693152175,15.9089937260365,22.8103515021697,20.7746038670019,23.8452738343525,19.879130325015,19.0607260028843,20.0214198747868,TRUE,FALSE,TRUE,0.908993726036519,"Camponotus"
"605","Camponotus pennsylvanicus",3,531,41.5652173913043,68,0.052445247709597,1.9976441577006e-17,8.25396542636497,5.96043984798386,9.87752410579859,7.17886551448528,6.70137583380083,8.23307693291895,15.6560420492908,22.9884191357102,21.6781671900784,23.2314381703843,20.1348156656981,18.3714338174274,21.1932483907522,TRUE,FALSE,TRUE,0.656042049290768,"Camponotus"
"606","Camponotus pennsylvanicus",4,531,41.5652173913043,29,0.011709586945354,3.87024270561423e-14,9.41215362873122,8.73643075973148,11.2668866628312,7.38712771820651,6.69819267929775,7.95886841619619,15.3309613099158,19.5033509326988,18.491971143077,21.8687161156954,18.5707868663719,17.4292256561231,19.7925115404867,FALSE,TRUE,TRUE,0.330961309915802,"Camponotus"
"607","Tetramorium immigrans",2,531,41.5652173913043,38,4.79917685338454e-05,4.7376975112563e-13,10.8929201564111,9.26457456386918,12.4069319761321,8.54633362875054,7.82686211877513,9.20350108179594,16.3974533694768,20.7822885869377,19.6510805034693,21.6651340252289,19.4554320561532,18.9080066069874,20.2566017393296,FALSE,TRUE,TRUE,1.39745336947675,"Tetramorium"
"608","Tetramorium immigrans",3,531,41.5652173913043,12,0.145843697530458,0.00429609582474005,3.27102757157588,2.87729024226379,8.86503598569452,6.79524193604876,5.71850118596104,7.51642914087111,12.2042350364503,23.4419309082557,20.2571366197476,24.3441402684896,19.9723626651143,19.2843960268154,20.5322165131647,TRUE,TRUE,TRUE,2.79576496354971,"Tetramorium"
"609","Tapinoma sessile",2,531,41.5652173913043,16,0.0427710746124496,2.33362100450611e-07,11.8394472048259,11.4450490591948,14.3106260785732,7.28546109637076,6.55338747116293,8.23938024378749,16.5779625764105,19.2307245921966,18.5697855901562,19.8935006246963,20.4084723718525,19.0529382481071,21.0128593174835,FALSE,TRUE,TRUE,1.57796257641048,"Tapinoma"
"610","Camponotus pennsylvanicus",2,513,41.5652173913043,65,0.0503927915260844,3.97418791211564e-19,6.55755937213681,4.94569748849174,7.75370576802697,8.07442829549344,7.62437150495963,8.7272408982203,14.021661007432,21.6098144867222,19.5118481557577,24.7768682333567,19.4125606260812,18.568157315758,20.0466806886436,TRUE,TRUE,TRUE,0.978338992568018,"Camponotus"
"611","Camponotus pennsylvanicus",3,513,41.5652173913043,70,1.32920117932133e-05,2.7596805139306e-14,9.00152641635063,7.88395619832122,9.81554247940759,6.0287877775528,5.70320439016881,6.5193822575993,15.2511091946074,21.2020811965352,19.5649671534436,22.2981790242332,19.5867069188548,19.1210252608471,21.4515923689723,FALSE,TRUE,TRUE,0.251109194607444,"Camponotus"
"612","Camponotus pennsylvanicus",4,513,41.5652173913043,27,0.040328717842188,1.90395210783817e-07,9.42524766503436,8.72706621573655,10.7091252732742,6.64751779273114,5.68545600078709,7.67635139070102,15.9962081630301,20.5526069363211,19.1412318791672,22.1608909430289,20.0663943503749,19.0115527381561,20.4309471805178,FALSE,TRUE,TRUE,0.996208163030106,"Camponotus"
"613","Prenolepis imparis",2,513,41.5652173913043,55,0.737986113833377,2.99577838743281e-10,7.35681466684883,6.54567225178906,9.40318043540661,7.71102407231344,6.99564485798289,8.38324371328053,14.1504535627521,19.8559961679582,19.8749620034025,21.4137176647229,20.0606068645037,19.2706353693565,21.4580199222308,TRUE,TRUE,TRUE,0.849546437247858,"Prenolepis"
"614","Prenolepis imparis",3,513,41.5652173913043,12,0.400868486315729,0.00889762107146313,6.99813474077919,5.56883112167108,12.1960598391148,6.57455351133261,5.19118420028833,8.14660894693544,14.8355637060888,21.162851718926,18.8842016198311,23.3124112347531,19.5424499956884,19.1261811919466,19.7857661813544,TRUE,TRUE,TRUE,0.164436293911226,"Prenolepis"
"615","Prenolepis imparis",4,513,41.5652173913043,19,0.435958826610316,0.223916497203142,5.1112807101938,1.79893024313005,10.0747206155097,7.19809715334794,6.83697146148063,8.0526279777956,13.0482779191434,21.7699378517119,18.5647966284181,28.8805326824891,18.7900184874001,18.2043353153737,19.3049185863254,TRUE,TRUE,FALSE,1.95172208085656,"Prenolepis"
"616","Tetramorium immigrans",2,513,41.5652173913043,25,0.0198488036213102,0.000162115206574058,9.98388004828462,8.50265167709515,11.5379285607237,8.25452938247329,7.90485730015737,9.16659313802705,16.4520270877274,21.445406303953,19.8513434382089,22.2398138562954,19.9608181769097,19.5421605763987,20.5686282374579,TRUE,TRUE,TRUE,1.45202708772736,"Tetramorium"
"617","Tetramorium immigrans",3,513,41.5652173913043,16,0.176709628541236,1.41908703472597e-05,6.46614375385897,3.12119345177629,8.13586504360643,6.43112214529479,5.60264646750624,7.6931106985595,14.8221424515644,21.4552960501614,20.2292416216979,23.5397805774841,20.9527239138453,19.993664303783,22.0239526292185,TRUE,TRUE,TRUE,0.177857548435579,"Tetramorium"
"618","Tetramorium immigrans",4,513,41.5652173913043,14,0.539994780001059,0.657173315848503,6.63744979883024,3.3285251869864,6.43213456819888,8.38074855251862,6.84719254868535,8.82716986032368,13.7255040544503,19.8274006094824,17.0300362155525,22.5939620453598,19.8256132484023,19.3023649966297,20.3111702646305,FALSE,TRUE,TRUE,1.27449594554971,"Tetramorium"
"619","Tapinoma sessile",2,513,41.5652173913043,12,0.280692499395915,0.0588668957572299,11.8350560596696,9.6608650785941,12.9087416722091,7.95292992560137,7.35016256708852,8.9925841179758,15.664891601996,19.0813509827748,16.4588070370803,20.1676974924031,20.1991622903475,19.3005804448159,20.4521955447561,FALSE,TRUE,TRUE,0.664891601996041,"Tapinoma"
"620","Formica obscuripes",2,513,41.5652173913043,9,0.569530818730642,0.00061533811849531,4.96632025754132,1.88327992034341,10.6847319507234,7.69849549781283,6.77451823075546,8.78797666220727,12.920309806673,22.4955614067025,16.1670209450877,24.3055130083456,19.7883676021595,19.3109087311801,20.9571354665453,TRUE,TRUE,TRUE,2.07969019332703,"Formica"
"621","Camponotus pennsylvanicus",2,584,38.8695652173913,21,0.504503770040483,6.98168256546054e-06,7.10829142473873,4.76156281959799,8.81230556641236,7.34685804003197,7.18829631347154,8.00241646824366,13.2976606672368,19.0788661886016,16.3201285717898,19.7511695117317,19.6991807822061,18.2187022440439,20.5268036434548,TRUE,TRUE,TRUE,1.70233933276322,"Camponotus"
"622","Camponotus pennsylvanicus",3,584,38.8695652173913,11,0.319531563746164,0.00286377829780836,6.50190900387016,4.23585995656488,10.2115669246079,6.32274770896632,5.39249525267944,6.97753710246552,15.8595444427558,25.4087992295219,15.1599033250967,24.9851958088479,20.7685731808243,19.0030667453943,22.4568971948827,TRUE,TRUE,TRUE,0.859544442755832,"Camponotus"
"623","Camponotus pennsylvanicus",4,584,38.8695652173913,10,0.235881062181762,0.000168583428786974,7.70279946824104,6.65472876021853,10.9665117642056,6.74420317510759,6.33730922474339,7.63611977019573,14.4259222658581,19.6188684957632,14.9604408365959,21.0703118847983,19.1003330652008,18.2256055751634,20.1579076974208,TRUE,TRUE,TRUE,0.574077734141918,"Camponotus"
"624","Tetramorium immigrans",2,584,38.8695652173913,9,0.839690643642851,0.549859134115588,5.93753313122741,2.96224937261237,12.1642902712855,7.43628220342298,7.09586250327701,7.92787399904259,13.338946384136,21.3046338715899,14.1567086763341,24.7308772899621,18.4882151263613,17.8189261176055,19.6341940303494,TRUE,TRUE,FALSE,1.66105361586402,"Tetramorium"
"625","Camponotus castaneus",3,584,38.8695652173913,10,0.0108128127528652,0.00698975292647814,6.67459236539807,5.84745636926706,14.2562743595731,6.40752252924761,5.81421233356585,6.93791829068037,15.4663353540802,25.2569522345889,20.8245592129503,27.4360937707873,19.4508471087822,18.8047301799739,20.2876045017117,TRUE,FALSE,TRUE,0.466335354080218,"Camponotus"
"626","Prenolepis imparis",2,584,38.8695652173913,10,0.672330217486608,0.274522106792747,5.79211421239779,5.78152110741205,9.67922367426657,7.05548690525359,6.6293886759041,7.67448786935179,13.7914562381606,19.8680068356062,17.2684641053483,21.5405660210947,19.5584134345243,18.9655018403216,20.2809347532816,TRUE,TRUE,FALSE,1.2085437618394,"Prenolepis"
"627","Camponotus pennsylvanicus",2,496,44.2608695652174,10,0.115010182890392,0.0750131846658593,4.30368624199104,1.81483025113256,6.34412261718005,7.52857113298183,6.82678762048628,8.02063878034333,10.9166625788708,19.6785093715287,14.1672570494305,22.4402936255663,18.5686107693535,17.2128008532694,19.7197418387079,FALSE,TRUE,TRUE,4.08333742112924,"Camponotus"
"628","Camponotus pennsylvanicus",3,496,44.2608695652174,32,0.00598216184609722,5.07630919847187e-07,5.51857148122327,5.13370326537377,9.25802806707883,5.53002362428377,4.8675687012638,6.07996726308463,14.7041179285098,22.3921184916956,18.8714358972297,24.4219178958485,20.538230360131,20.0549954618888,22.2144826852523,TRUE,TRUE,TRUE,0.295882071490231,"Camponotus"
"629","Prenolepis imparis",2,496,44.2608695652174,10,0.130378376427909,0.00082614046642836,8.03281230278323,6.66348011193917,12.4408687094934,7.76598422863174,6.78550457876606,7.97914798238722,15.3539656331086,19.6371550557231,17.8620182418347,20.9024456677524,18.9016010625174,18.15885793486,19.9730839788168,TRUE,TRUE,TRUE,0.353965633108645,"Prenolepis"
"630","Tetramorium immigrans",3,496,44.2608695652174,9,0.484169960956694,0.0924176798302721,4.41785494172245,4.0415882629625,7.96866520633076,6.18538366824106,5.98702723339674,7.83456694986346,11.5309811019431,19.2989481859198,13.2654984443419,22.2957296874316,18.543263368782,17.9702937033236,19.2555934628365,TRUE,TRUE,FALSE,3.46901889805688,"Tetramorium"
"631","Camponotus pennsylvanicus",2,530,38.8695652173913,27,0.0899999598837254,4.86600393994859e-14,7.95111155613169,6.47904109663177,9.848347989909,7.41707312947745,6.97301934747618,8.03853530334366,15.1376636573889,21.9858490638852,20.2188931338892,23.3853751755332,19.911944442121,18.8695422370193,20.7554316653295,TRUE,TRUE,TRUE,0.137663657388922,"Camponotus"
"632","Camponotus pennsylvanicus",3,530,38.8695652173913,21,0.0487508781263237,4.4467447798997e-08,7.79552326580493,6.86186442260352,11.3937833055452,5.33363015087216,4.35751147395389,6.38863164059413,15.7328753532452,22.6065686029622,19.1261607633234,21.9969155057071,22.0683081062303,20.2527584795579,22.7651330229555,FALSE,TRUE,TRUE,0.732875353245161,"Camponotus"
"633","Camponotus pennsylvanicus",4,530,38.8695652173913,30,0.42187984838859,9.48176128454606e-16,8.12368616309793,7.20954603672049,9.38229660235049,7.31114874607652,6.0232625188565,8.43545646612528,14.9716370166022,20.5515625138825,19.086875850577,22.1808896253266,19.5753249557322,18.902719441728,20.422542091169,TRUE,TRUE,TRUE,0.0283629833977752,"Camponotus"
"634","Prenolepis imparis",2,530,38.8695652173913,12,0.494838009094092,0.147641569093079,10.0737233226959,8.87739337146397,15.1958017578033,6.00105859506357,5.18401164470074,6.98534488983153,15.8005519632578,19.8048467296618,18.6721012234565,19.9327193975595,20.0255689052325,19.3201453077837,20.7474988015361,FALSE,TRUE,TRUE,0.80055196325778,"Prenolepis"
"635","Tetramorium immigrans",2,530,38.8695652173913,17,0.0233988311455712,2.13663367357938e-06,9.75104874428186,8.00602019257168,11.3252030472865,7.15339709291324,6.48902700748756,7.65408739273491,15.557643618046,21.1113137120173,18.5968950293351,22.5922785474709,19.6676048909147,18.7384686520464,20.2409018243654,FALSE,TRUE,TRUE,0.557643618046004,"Tetramorium"
"636","Tetramorium immigrans",3,530,38.8695652173913,9,0.745748035209133,2.52497361613527e-05,7.3038998657112,4.41608787610479,9.97905573694619,6.12578844434291,5.73066583455949,7.01292482236277,14.0500390374644,20.7506335075841,12.6656698435127,22.828470008902,21.7584455311132,19.6522207649487,22.109915973332,TRUE,TRUE,TRUE,0.949960962535613,"Tetramorium"
"637","Camponotus chromaiodes",2,530,38.8695652173913,13,0.921981217079587,1.94971652471014e-10,5.59565346214559,2.71064433915826,12.7905529171314,6.83698942622704,5.5323760885092,7.55406225944021,14.0911417546237,23.6113559439159,20.3256665058947,26.8852629831355,20.7344218390673,19.4505221160068,21.4915757024535,TRUE,TRUE,TRUE,0.908858245376329,"Camponotus"
"638","Pogonomyrmex barbatus",2,421,36.1739130434783,12,0.691991607688841,2.85901805463493e-10,8.29843543028289,6.12764199408049,10.8602400627398,7.28850146033705,5.91680705866296,8.36087642320466,15.6628635136186,21.7979281146066,17.4367550988864,24.7420268293354,24.0392977894239,22.6509015409337,24.190598646553,TRUE,TRUE,TRUE,0.662863513618564,"Pogonomyrmex"
"639","Camponotus pennsylvanicus",2,421,36.1739130434783,37,0.382317258339206,1.48895513354393e-11,9.85236672879096,6.96664592064157,11.7195458785362,8.12707633351879,6.16482413479279,8.86576056451665,17.0510595166058,22.5856803237286,22.0384641891778,23.4548278065595,24.0193154468936,23.131813439484,24.8840755441031,TRUE,TRUE,TRUE,2.05105951660582,"Camponotus"
"640","Camponotus pennsylvanicus",3,421,36.1739130434783,15,0.361585108277945,0.0322367856182964,9.91319918971942,6.91363717382971,12.8714039737767,6.26623858131643,4.73047319908438,6.78521112712105,16.9562081606985,23.7993149729782,19.3445572332715,26.6216817169723,24.4570422185121,23.2109420206774,25.5447273343935,FALSE,TRUE,TRUE,1.95620816069847,"Camponotus"
"641","Crematogaster laeviuscula",2,421,36.1739130434783,20,0.460997171135618,1.19468435054966e-06,NA,NA,NA,8.05274582396177,7.26324141461877,9.22099545821612,13.7699345714382,27.2631066198148,22.6758955176908,28.6771193656918,24.3930647270747,23.2476748220914,24.8050162112908,NA,TRUE,TRUE,1.23006542856179,"Crematogaster"
"642","Pogonomyrmex rugosus",1,294,33.4782608695652,57,0.42073090794492,1.00637789843815e-52,8.60628163333753,7.55759848633052,10.0141789362957,7.2072721189395,6.10952417764788,7.61193039027793,13.4644929646948,17.1797452015828,16.7753052026414,17.8088531384054,17.9645569493089,17.327163909018,18.6088584484524,TRUE,TRUE,TRUE,1.53550703530516,"Pogonomyrmex"
"643","Pogonomyrmex rugosus",2,294,33.4782608695652,150,0.111961394438116,9.86941412158457e-19,7.01430330097858,5.50245387415347,7.4539021444343,7.32528273426383,6.75711760598058,7.91694069755704,13.4293259892671,19.5068738533636,18.9511911322847,20.0617709122668,19.4499199075558,18.6206014534454,20.2003625847264,TRUE,TRUE,TRUE,1.57067401073287,"Pogonomyrmex"
"644","Pogonomyrmex rugosus",3,294,33.4782608695652,51,0.307355178895875,1.22519365411009e-11,4.40875839699255,2.3045406443924,7.20788071893713,6.41066469646475,5.96632845464789,7.56540066604045,13.1805840545513,24.0804462152305,21.6341802367364,26.7844380895506,20.3076420672963,19.2984543602278,21.2413124756882,TRUE,FALSE,TRUE,1.81941594544872,"Pogonomyrmex"
"645","Pogonomyrmex rugosus",4,294,33.4782608695652,99,0.394836878098959,3.33152293497882e-20,7.31092981022048,6.24780862204716,8.35351672942124,7.03466135172619,6.76289393529955,7.58650892403172,13.4096649580478,19.2260181173857,17.8878930991683,19.5578217038795,18.7319262265414,17.8910723456489,19.4022075159114,TRUE,TRUE,TRUE,1.59033504195215,"Pogonomyrmex"
"646","Liometopum occidentale",1,294,33.4782608695652,60,0.757925128735013,3.94434410800972e-38,8.46320345384857,7.77351385581152,9.47012210811072,7.31876890410093,6.87096103627832,8.07741791860174,13.2505394757209,17.4364603308485,16.3811542000324,18.1167995784199,18.7722046739633,17.7603992989291,19.4822585020884,TRUE,TRUE,TRUE,1.74946052427909,"Liometopum"
"647","Liometopum occidentale",2,294,33.4782608695652,150,0.715861132933175,3.74729030122628e-21,7.21796688957491,6.51141685030683,8.0299038973868,6.81082348370988,6.49534365162697,7.37687696398148,13.3672122089944,19.0948692694306,18.3862740721155,20.3474658969751,19.882543316945,18.7259501626501,20.9459701220166,TRUE,TRUE,TRUE,1.63278779100558,"Liometopum"
"648","Liometopum occidentale",3,294,33.4782608695652,51,0.900967179933875,3.32194080167549e-08,6.63518921364047,4.49050293872744,7.52865010969154,5.83026359520557,5.04751288779883,6.23412911077663,13.5671971661442,21.513618162794,19.1285467160958,22.2129654078216,20.7215872494867,19.6032118196288,21.4205390437085,TRUE,TRUE,TRUE,1.43280283385584,"Liometopum"
"649","Liometopum occidentale",4,294,33.4782608695652,23,0.39315253665393,3.85202227353416e-08,6.19471815876895,4.87162784572253,9.18910627185258,6.5578003885609,6.01225734790932,7.3728525665191,14.0258741754686,20.86422726668,18.6529409406148,22.38503416082,19.569157828,18.8009885438086,20.7455275610113,TRUE,TRUE,TRUE,0.974125824531439,"Liometopum"
"650","Dorymyrmex bicolor",2,294,33.4782608695652,35,0.349520549410735,9.68252768692768e-17,5.29099566803802,4.5290697319907,8.35504981431275,5.75456263746017,5.10513107455659,6.62712650004774,13.1417874024694,22.6113496696839,17.1112423680492,26.6744015560669,19.8635285169523,18.4229136032812,19.935341093298,TRUE,TRUE,TRUE,1.85821259753056,"Dorymyrmex"
"651","Dorymyrmex bicolor",3,294,33.4782608695652,20,0.101065719027416,3.04376708913071e-07,4.08635854900552,2.48086403551021,7.63738552167252,6.72294653830825,6.13720480901646,7.06204653667683,11.8861021368406,22.5569347583218,15.3712198217498,24.6593445625832,20.9552359698857,20.1068331471121,21.4915954151009,TRUE,TRUE,TRUE,3.11389786315938,"Dorymyrmex"
"652","Dorymyrmex bicolor",4,294,33.4782608695652,16,0.0492583114267611,4.38411828976809e-10,8.27581312970361,5.26404378711636,11.1276223235526,6.8114932482745,6.40841008831223,7.62954952304961,16.1412950986486,21.3867099017158,20.6842874710123,25.1394275295212,19.4055596664216,18.3106244062744,21.0016809613902,TRUE,TRUE,TRUE,1.14129509864863,"Dorymyrmex"
"653","Pogonomyrmex californicus",1,294,33.4782608695652,66,0.22804388227906,1.77438522542341e-54,6.95781984359927,5.23097836359345,9.02643215497833,7.24569796645566,6.22511905877403,7.83482815501708,12.9599182371283,18.3628853835156,15.9806486740215,19.3957410668208,18.316653087751,17.6022750531563,19.1050636199791,TRUE,TRUE,TRUE,2.04008176287173,"Pogonomyrmex"
"654","Pogonomyrmex californicus",2,294,33.4782608695652,150,0.788629416609409,3.87073784878902e-24,6.73364390799186,6.3720014928484,7.74051216889817,6.41228605287828,6.20565696474216,7.09796352841663,13.2657054015757,19.3328678908959,18.5042390343534,20.0515500425605,19.0053116803403,18.0937012811236,19.6591545776145,TRUE,TRUE,TRUE,1.73429459842426,"Pogonomyrmex"
"655","Pogonomyrmex californicus",3,294,33.4782608695652,70,0.0519544133701544,2.15676400172894e-20,5.82751403731144,4.62446235147754,6.74707658490004,6.72730005503675,6.14044448049069,7.27250134960065,12.9170050677073,20.6933057045845,19.4242833265528,22.4090961165164,19.4840941286976,18.9198834349775,20.7885292924429,TRUE,TRUE,TRUE,2.08299493229267,"Pogonomyrmex"
"656","Pogonomyrmex californicus",4,294,33.4782608695652,90,0.00305272356259102,7.12886935852632e-34,6.96317207897468,5.72240039513584,7.49061235106311,6.24723941700729,5.32204227535898,7.05021339662637,12.2851020181552,17.543759338262,17.3672050428682,18.319034295977,19.2658602172256,17.9740688530109,20.6088556077199,TRUE,TRUE,TRUE,2.71489798184481,"Pogonomyrmex"
"657","Linepithema humile",1,294,33.4782608695652,150,0.0175238454762598,5.99231201360224e-45,7.28776329952197,6.45704773316077,7.80257583997549,7.06230360731491,6.65977165721646,7.54761481673879,13.7766136230205,19.619422292713,18.8342201544067,20.1405196311936,18.5879221806675,17.1479717313206,18.8886741817336,TRUE,TRUE,TRUE,1.2233863769795,"Linepithema"
"658","Linepithema humile",2,294,33.4782608695652,150,0.0191979634971221,4.10820279565773e-32,6.92349858162919,6.46311942745586,8.46464560783483,6.55661522603905,5.75994379964669,7.27350520193186,13.8081427376987,19.6978150840402,19.0404706786309,20.5396030039887,19.245228295581,18.479118302554,19.9649715419552,TRUE,TRUE,TRUE,1.19185726230132,"Linepithema"
"659","Linepithema humile",3,294,33.4782608695652,150,0.308593651243685,4.2111462965746e-33,6.63038769090224,6.2908683683229,8.3637554527764,6.93476736801808,6.53344131723403,7.29022746588478,14.545512197408,21.7011773340848,20.3090692561256,22.4089882005052,18.7317116128669,17.8635362284814,19.3077194171882,TRUE,FALSE,TRUE,0.454487802592036,"Linepithema"
"660","Linepithema humile",4,294,33.4782608695652,150,0.0784941497868908,3.0619560524588e-43,6.63563668258693,5.67438361716666,7.06611110152257,6.36563180873161,5.88770054801367,6.79247905900702,13.8402895446788,20.8662013088801,19.8468717264689,21.5962394198538,18.7929644285204,17.9533059248856,19.431500220328,TRUE,FALSE,TRUE,1.15971045532116,"Linepithema"
"661","Veromessor pergandei",1,294,33.4782608695652,150,0.000739024960798414,1.08127152082231e-66,6.65556720441899,5.97938347162405,7.31564764099492,7.76660317982729,7.4783360774031,8.45569849427782,12.4145558061015,16.9089029037187,16.8600196526259,17.8601755398459,17.6567128798781,17.3448294092854,18.5490893881882,FALSE,TRUE,TRUE,2.58544419389845,"Veromessor"
"662","Veromessor pergandei",2,294,33.4782608695652,150,0.0540105244294887,1.61412746257923e-42,6.01177898086969,5.23377510279905,6.57684406648037,6.53773543869197,6.27396801750913,6.97409068802886,13.473540284277,20.5330502563293,19.4804148866231,21.7987145643622,20.0482525841465,18.6801353293944,20.8294520147783,TRUE,TRUE,TRUE,1.52645971572299,"Veromessor"
"663","Veromessor pergandei",3,294,33.4782608695652,63,1.82824646794387e-06,8.91302450907428e-27,4.57225565997499,3.03293522773906,5.19188708933818,5.75685587656419,5.49726781603959,6.50624229688013,12.0630079778465,22.0562267645182,19.3131511064235,25.810316398347,20.2744753962842,19.7586601727666,21.8228312305638,FALSE,TRUE,TRUE,2.93699202215353,"Veromessor"
"664","Veromessor pergandei",4,294,33.4782608695652,141,1.6140207974933e-09,5.63828235615077e-53,5.1414921193589,4.58008572693911,6.22098014376209,6.81066075175287,6.61650334427361,7.22308215754461,13.0251136475351,21.5220412378261,19.1542291415227,24.0590196162816,19.8835594020526,18.4058929755171,20.7006300145798,FALSE,TRUE,TRUE,1.97488635246491,"Veromessor"
"665","Solenopsis xyloni",1,294,33.4782608695652,14,0.508105038462964,1.16677246705472e-16,7.75297647301145,6.14798098906881,9.80925467857626,7.48633206810555,6.78636998003056,8.11775612481803,14.6147424191775,19.9352272910945,18.6970554187802,20.9449649953117,19.0470563126615,18.4234893355253,19.5112037752895,TRUE,TRUE,TRUE,0.385257580822545,"Solenopsis"
"666","Solenopsis xyloni",2,294,33.4782608695652,25,0.582013694889223,1.68257690920444e-08,6.48204020802668,5.05140766306959,8.20676122853244,6.74493136709441,6.23471556357233,7.63514404487273,13.5784467738297,19.4490546161259,18.0192573418581,21.795003711082,18.3542681196936,17.7710482240079,19.2443563143534,TRUE,TRUE,TRUE,1.42155322617027,"Solenopsis"
"667","Solenopsis xyloni",3,294,33.4782608695652,24,8.7233599250721e-05,9.12191530409605e-05,3.66361932851146,2.96011426882261,8.45198771326141,5.92239024301576,5.2890957574557,6.59781728049822,13.6484487549659,28.4103269623829,20.8555878192575,37.064073184232,20.7150154471458,19.9915430644095,21.679610091849,TRUE,TRUE,TRUE,1.35155124503407,"Solenopsis"
"668","Solenopsis invicta",1,294,33.4782608695652,12,0.513118358552195,4.40973544256906e-23,6.44381921457073,5.47570572962416,8.46834830111171,7.7766452775996,7.34721274794995,7.93792481612799,14.1085450305952,22.9687016179948,16.1223427970397,25.7158512358185,19.5273335578082,18.564740005307,19.9219418312848,TRUE,TRUE,TRUE,0.891454969404828,"Solenopsis"
"669","Solenopsis invicta",2,294,33.4782608695652,21,0.157993145114924,2.99522984304496e-12,7.29428447624346,5.99584644095294,11.0559738189832,6.67011899429596,5.9049738589171,7.4154777353265,14.0504301302406,19.8268138451759,17.7447555050265,21.1769630842961,18.8438532135903,17.8192772221512,19.4664567526209,TRUE,TRUE,TRUE,0.949569869759433,"Solenopsis"
"670","Solenopsis invicta",4,294,33.4782608695652,11,0.582816486696119,1.15599809869142e-07,4.9882268787914,3.08394522027189,9.78420040005957,6.26308862842819,6.19278039321751,7.15913317726685,12.9818204528291,21.265655769793,18.7689248999889,23.4027449170235,18.4915042225289,17.7828669922939,19.476908625184,TRUE,TRUE,TRUE,2.01817954717089,"Solenopsis"
"671","Prenolepis imparis",1,294,33.4782608695652,23,0.525882554977694,5.60589613337821e-34,9.51089928719128,8.27991224202435,10.527983870167,7.90417996866571,7.23854204069497,8.36077342250326,13.4414209212782,16.5410978403185,15.4473924920457,17.7659866565918,18.430300665396,17.6892765189937,19.3245771439589,TRUE,TRUE,TRUE,1.55857907872185,"Prenolepis"
"672","Prenolepis imparis",2,294,33.4782608695652,28,0.472783380944552,6.81563718178002e-11,8.11056741264124,6.0533673765899,9.98710601322705,7.33758487150959,6.56478826817628,8.22008307309036,13.2758918494784,17.5803784568631,16.9183981588897,19.5963188987032,18.7479973126235,18.6492062404441,20.1091404161551,TRUE,TRUE,TRUE,1.72410815052161,"Prenolepis"
"673","Camponotus vicinus",2,294,33.4782608695652,19,0.974604150400923,3.55981776350717e-22,7.86299942489826,5.56884801151188,9.6095862819481,6.77507596607372,6.07681010437754,7.59635210070761,13.8070174417306,19.7060458205472,18.0779224280097,20.7262050209453,19.1986692782639,18.6768437100448,20.3831150362852,TRUE,TRUE,TRUE,1.19298255826939,"Camponotus"
